Player,Year,Masters_Top_25,Driving_Rank,Top_10's,Percent_BreakPar_Ranklog,Avg_Score_Ranklog,Money_Ranklog,Average_Drive_Distance,Percent_Fairway_Hit,Percent_Greens_Hit,Percent_Par3_Bird,Percent_Par4_Bird,Percent_Par5_Bird,Avg_scoreB4cut
Mark Hayes,1983,1.0,-1.2875789760751983,-0.4407545127764567,-0.16099733103726926,0.22407574922893383,0.7444407125133793,-0.5867228899841112,-0.24504841519480858,-0.9182818252636163,-0.7944192765054358,-1.0852389293170073,1.0268546805285972,-0.07119282155060536
J.C. Snead,1983,1.0,-1.2296453046283053,0.254778341400433,0.5080693021449474,-0.028656611684369913,0.19481898706285847,-0.6291192247556155,-0.32689555617195337,0.325469214256894,-1.8349561121680862,-0.44714981455525615,-0.6123400600870619,0.5083674884586966
Bob Shearer,1983,0.0,-1.1910228569970436,-0.4407545127764567,-1.0134777311994887,-0.12468686444007974,0.8643468201165414,-0.6594023210209762,0.6340505064115622,0.19427184721886576,-1.8349561121680862,0.3353489419683654,0.49441073844513894,0.5775687195045818
Raymond Floyd,1983,1.0,-1.1524004093657816,1.6458440497542124,-1.939282989631864,-3.0594781786301293,-0.6632356903611935,-0.6775721787801934,0.4506522831109237,0.40156368713894836,-0.12347202728033903,0.03981293092081769,0.8594030230674604,-0.9362082096241882
Gil Morgan,1983,1.0,-1.1137779617345198,2.341376903931102,-1.5975958147573868,-1.8958929215117597,-2.468064719323504,-0.7199685135516977,-0.4557290188211632,0.4409228972503583,0.06700875957593846,-0.01727925303155012,0.6527048833888699,-0.564251592752554
Larry Nelson,1983,0.0,-0.9592881712094721,-1.1362873669533464,0.4357932358738152,0.8142201814229858,0.8919027629989901,-0.7684214675762755,0.8735291781595045,0.9158573659280212,0.5815911837697629,-1.2397236623645895,-0.8373532248004643,1.8664416477342156
Gary Hallberg,1983,0.0,-0.9399769473938412,-0.4407545127764567,0.3971893445997282,0.7080557960204003,-0.34825575144386456,-0.774478086829349,-0.858901972523395,-0.7792126162033061,-0.5442355564553999,-0.7964196457932672,-0.7052234013350362,1.399333338174488
Chip Beck,1983,0.0,-0.9013544997625793,-0.4407545127764567,-0.08767247276711317,0.07773234879381552,0.15348073172570484,-0.7865913253354926,0.6931623304506115,0.1575365844482177,-0.03249612908032581,-0.6016345476028379,-0.023642826825252965,0.8889742592110711
Johnny Miller,1983,1.0,-0.8434208283156864,0.9503111955773227,-1.1671208842449146,-2.137358679167829,-1.6727799860389856,-0.8108178023477798,0.5764543701683869,2.135992879381682,-0.7290303496741762,0.30848203187313433,0.31780156846659613,-0.564251592752554
David Graham,1983,0.0,-0.8047983806844246,-0.4407545127764567,0.53084647957441,0.1540894507937935,0.5399836622803468,-0.8229310408539234,0.006555758920117852,-1.0258636662347986,-0.8342212319679417,-0.034071071841068945,-1.5987349798190704,0.7332714893578203
Keith Fergus,1983,1.0,-0.7468647092375317,0.254778341400433,-0.7199581953023908,-1.3141002929525747,-1.1626168415654474,-0.8411008986131405,0.5234052973128309,0.5878639483329505,1.0421566684073298,0.15063893506364764,-0.9106133249397118,-0.25284605304605234
Bruce Lietzke,1983,0.0,-0.7275534854219007,-0.4407545127764567,-0.5026845059117464,-0.3919807934902738,-0.275885576433697,-0.8471575178662141,0.5143111705375922,1.0103194701954015,-0.32248180459286757,-0.49416690722191114,0.22884287544036724,0.4824170268164881
Arnold Palmer,1983,0.0,-0.6503085901593769,-0.4407545127764567,0.5420082886136707,0.9727737148438695,1.0179119344993184,-0.8713839948785013,-0.9164981087665715,-0.5824165656462637,-0.9308831238054556,-1.498317672031194,-0.08905363052100951,2.1518967257984967
Charles Coody,1983,0.0,-0.6309973663437459,-1.1362873669533464,1.0261768074943138,0.9864219723064366,1.0486386581614242,-0.8774406141315748,-0.9559059914592706,-0.5404334081940955,-1.2350837834117496,-1.96177187117394,-1.075448550253018,1.9356428787801008
Bob Gilder,1983,0.0,-0.611686142528115,0.9503111955773227,-1.3551649060739661,-0.8443871506684852,-1.380742509667678,-0.8834972333846449,0.041416578225198696,0.40156368713894836,0.06700875957593846,0.3017653043493266,0.14250061456196905,-0.34799774573415826
Ed Sneed,1983,0.0,-0.611686142528115,0.254778341400433,0.10037154906193808,0.24069707138120064,0.6177615762583814,-0.8834972333846449,-0.8892157284408565,0.6823260526003307,-1.0787189583804768,-0.0004874342220301055,-0.7889492300656047,0.7332714893578203
Peter Jacobsen,1983,1.0,-0.5344412472655912,-0.4407545127764567,-0.36190731670765863,-0.05165392258715844,0.4240865192946331,-0.901667091143862,0.4051816492347325,1.301577625019824,0.8260889101822981,-1.0482969279360639,0.18305531285333748,0.11911056382558187
Wayne Levi,1983,1.0,-0.47650757581869835,-0.4407545127764567,0.1547584359163079,-0.4277031777653915,0.06438315745990518,-0.9561766644215134,0.7068035206134694,1.4905018335545843,0.03289279775093376,-0.25236471636482677,-1.304386363188166,0.27481333367883265
Hal Sutton,1983,0.0,-0.47650757581869835,1.6458440497542124,-1.2559086398829094,-0.9737734220494588,-3.0696743956442742,-0.9561766644215134,0.7931977249782325,0.5694963169476247,0.5588472092197596,-0.33296544665052175,0.5127257634799509,0.023958871137488257
Craig Stadler,1983,1.0,-0.4185739043718055,0.9503111955773227,-0.33010338145053386,0.03678035669736464,-0.5610071652446775,-0.974346522180727,-0.2026091569103629,-0.20456814857674285,0.10396771821969403,-0.7964196457932672,0.16735671996635626,0.3959154880091348
Ben Crenshaw,1983,1.0,-0.3413290091092817,1.6458440497542124,-3.1075191567476605,-1.42617977922767,-0.9129262659633205,-0.986459760686874,-0.8952784796243486,0.32284526691613213,1.6050700385199113,-0.43707472326954394,0.49441073844513894,0.023958871137488257
Bobby Clampett,1983,0.0,-0.3413290091092817,0.254778341400433,0.7732773882578314,0.39098108628468453,0.13204904292332506,-0.986459760686874,-0.020726621405596,-0.12847367569468482,-0.22013391911785293,-0.8770203760789622,-1.4679133724275573,0.7851724126422371
Andy North,1983,0.0,-0.3413290091092817,-0.4407545127764567,0.6655516612040501,0.13564146994441076,0.5534403550363989,-0.986459760686874,-0.9013412308078407,-0.15733709644305088,-1.8918160485430944,-0.9341125600313295,-0.20417664502554136,0.5516182578623733
Nick Faldo,1983,1.0,-0.10959432332171033,-0.4407545127764567,-0.7710468225160679,0.49441632169690924,0.642212187396863,-1.0894222879890998,0.41579146380584286,-0.17832867516913495,-0.08935606545533381,-0.2254978062695951,-0.20940950932120178,0.5343179501009051
Mike Nicolette,1983,0.0,-0.05166065187481748,-0.4407545127764567,0.8910553728246268,1.0130702212841651,-0.4272137326282646,-1.113648765001387,-0.510293779472593,-1.164932875295109,-0.22013391911785293,-1.7132529527930471,-0.8373532248004643,1.6328874929543518
George Burns,1983,0.0,0.006273019572075369,-0.4407545127764567,0.4231207525206286,0.6289998192190731,0.483968143641968,-1.137875242013676,-0.7770548315462502,-1.6792265540841798,-0.8342212319679417,0.18758093644459214,-1.5987349798190704,1.0273767213028413
Jack Renner,1983,1.0,0.025584243387706318,0.254778341400433,0.4482779718134057,-0.35771687933025115,-0.2090880645260343,-1.1439318612667477,0.978111636074747,0.3831960557536262,0.0016198327446789007,-0.5546174549361822,-1.3331671168142987,0.6294696427889986
Larry Rinker,1983,0.0,0.025584243387706318,-1.1362873669533464,0.6559206505193235,0.5531360168748155,0.9529890222330812,-1.1439318612667477,0.03535382704170553,-1.0127439295309966,-0.33385379186786945,-1.1356143857455667,-0.9537844553789109,0.8889742592110711
Lanny Wadkins,1983,1.0,0.06420669101896821,1.6458440497542124,-0.33010338145053386,-1.7085975289801905,-2.1161456186048606,-1.1499884805198213,1.0129724553798258,0.11555342699604583,-0.7944192765054358,-0.27587326269815454,0.2314593075881979,-0.16634451423869898
Gary Koch,1983,0.0,0.08351791483459917,0.254778341400433,0.2222107668502396,-0.2046854009587046,-0.6106171987464817,-1.156045099772893,0.5506876776385448,0.2362550046710339,-0.03249612908032581,0.27154003049219105,-1.737405883654074,0.023958871137488257
Peter Oosterhuis,1983,1.0,0.10282913865023012,-0.4407545127764567,0.26947759947520306,0.37710722760048004,0.5263150444111486,-1.1621017190259648,-0.731584197670059,-0.14946525442076888,-0.4077717091553801,-0.04078779936487731,-1.316160307853402,0.8889742592110711
Isao Aoki,1983,1.0,0.2959413768065396,-0.4407545127764567,-0.16099733103726926,0.31919810644988517,-0.46956063339744525,-1.2166112923036145,0.3839620200925097,-0.2596710427327131,-0.7944192765054358,0.2581065754445743,-0.6882165923741392,0.27481333367883265
John Mahaffey,1983,0.0,0.2959413768065396,-0.4407545127764567,0.8687799544230521,0.03678035669736464,0.04060251107609273,-1.2166112923036145,0.5143111705375922,1.5429807803697928,0.5417892283072571,-0.8400783746980189,-2.1887404291547945,0.8024727204037176
Tom Kite,1983,1.0,0.35387504825343247,1.6458440497542124,-2.5234010731897625,-1.2152391797055282,-1.8664550430027336,-1.252951007822047,0.5294680484963219,0.5327610541769766,0.8829488465573061,0.6443184080635299,-0.37032008641276243,0.12776071770632214
Jay Haas,1983,0.0,0.46974239114721816,0.254778341400433,0.7388765194742057,-0.15051503583420456,-0.31131658964255016,-1.2953473425935513,0.2778638743813954,0.5275131594954565,-0.848436216061694,-0.8400783746980189,-1.1068457360269814,0.4305161035320712
Danny Edwards,1983,0.0,0.46974239114721816,-0.4407545127764567,0.17213439713057996,0.07773234879381552,0.45454365472764763,-1.2953473425935513,0.7158976473887081,1.4458947287616544,-0.11210004000533712,-0.6822352778885328,-1.3763382472534982,0.11911056382558187
Curtis Strange,1983,0.0,0.50836483877848,0.9503111955773227,-0.18692873895816967,-0.5880652646549034,-0.7192512089995723,-1.3014039618466249,1.172119673946496,-0.781836563544066,0.052793775482186715,0.24131475663505428,-0.9681748321919773,0.4737668729357479
